station,month,t2m_c,precip_mm,snowfall_mm,wind_ms,freezing,heavy_rain,windy
Gdynia Stadion,4,,,,,0,0,0
Gdynia Stadion,5,,,,,0,0,0
Gdynia Stadion,6,,,,,0,0,0
Gdynia Stadion,7,,,,,0,0,0
Gdynia Stadion,8,,,,,0,0,0
Gdynia Stadion,9,,,,,0,0,0
Gdynia Stadion,10,,,,,0,0,0
Gdynia Stadion,11,,,,,0,0,0
Gdynia Stadion,12,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,1,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,2,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,3,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,4,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,5,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,6,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,7,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,8,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,9,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,10,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,11,,,,,0,0,0
Gdynia Stocznia-Uniwersytet Morski,12,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,1,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,2,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,3,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,4,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,5,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,6,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,7,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,8,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,9,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,10,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,11,,,,,0,0,0
Gdynia Wzgórze Św.Maksymiliana,12,,,,,0,0,0
Geniusze,1,-3.654876708984375,1.2925684452056885,1.0723034143447876,1.726976720458283,1,0,0
Geniusze,2,3.698028564453125,1.4925193786621094,0.25769883394241333,1.7025910228470245,0,0,0
Geniusze,3,4.842193603515625,1.2678310871124268,0.13274140655994415,1.5822598555651228,0,0,0
Geniusze,4,9.989166259765625,2.292618989944458,0.0016782432794570923,1.6228566589198998,0,0,0
Geniusze,5,15.806060791015625,0.9089910984039307,0.0,1.635513137080809,0,0,0
Geniusze,6,18.904083251953125,2.257310628890991,0.0,0.5727987540802612,0,0,0
Geniusze,7,21.086334228515625,2.57606840133667,0.0,0.8390616178756376,0,0,0
Geniusze,8,20.385162353515625,1.9807701110839844,0.0,0.4705999947886977,0,0,0
Geniusze,9,17.864410400390625,0.7875431180000305,0.0,1.5745439087885884,0,0,0
Geniusze,10,9.256866455078125,1.5459351539611816,0.0,0.9035911736524033,0,0,0
Geniusze,11,3.396881103515625,1.299364447593689,0.19490718841552734,2.1334399451297696,0,0,0
Geniusze,12,1.658599853515625,1.4008651971817017,0.2280399203300476,1.6706487209213485,0,0,0
Gierałtów,1,0.233795166015625,1.1315240859985352,0.38709306716918945,2.4818347038846382,0,0,0
Gierałtów,2,6.032012939453125,1.9774664640426636,0.022757798433303833,2.549303595354214,0,0,0
Gierałtów,3,7.508209228515625,0.8788735270500183,0.019213184714317322,1.1319912751679422,0,0,0
Gierałtów,4,10.735260009765625,1.4583998918533325,0.012697651982307434,1.685424710764152,0,0,0
Gierałtów,5,15.874420166015625,1.7183327674865723,0.0,1.3035951406313846,0,0,0
Gierałtów,6,18.288848876953125,2.379581928253174,0.0,0.881518757914438,0,0,0
Gierałtów,7,20.334381103515625,2.1856281757354736,0.0,0.9844766106864146,0,0,0
Gierałtów,8,20.596099853515625,3.3886094093322754,0.0,0.4371461177758972,0,0,0
Gierałtów,9,16.348785400390625,4.747586250305176,0.0,0.5430240416502421,0,0,0
Gierałtów,10,10.803741455078125,1.546769618988037,0.0,1.0853249581305167,0,0,0
Gierałtów,11,4.269927978515625,1.8977205753326416,0.22836029529571533,1.900440112097154,0,0,0
Gierałtów,12,2.113677978515625,1.688032865524292,0.2414509654045105,2.1251964879637337,0,0,0
Gierałtów Wykroty,1,0.233795166015625,1.1315240859985352,0.38709306716918945,2.4818347038846382,0,0,0
Gierałtów Wykroty,2,6.032012939453125,1.9774664640426636,0.022757798433303833,2.549303595354214,0,0,0
Gierałtów Wykroty,3,7.508209228515625,0.8788735270500183,0.019213184714317322,1.1319912751679422,0,0,0
Gierałtów Wykroty,4,10.735260009765625,1.4583998918533325,0.012697651982307434,1.685424710764152,0,0,0
Gierałtów Wykroty,5,15.874420166015625,1.7183327674865723,0.0,1.3035951406313846,0,0,0
Gierałtów Wykroty,6,18.288848876953125,2.379581928253174,0.0,0.881518757914438,0,0,0
Gierałtów Wykroty,7,20.334381103515625,2.1856281757354736,0.0,0.9844766106864146,0,0,0
Gierałtów Wykroty,8,20.596099853515625,3.3886094093322754,0.0,0.4371461177758972,0,0,0
Gierałtów Wykroty,9,16.348785400390625,4.747586250305176,0.0,0.5430240416502421,0,0,0
Gierałtów Wykroty,10,10.803741455078125,1.546769618988037,0.0,1.0853249581305167,0,0,0
Gierałtów Wykroty,11,4.269927978515625,1.8977205753326416,0.22836029529571533,1.900440112097154,0,0,0
Gierałtów Wykroty,12,2.113677978515625,1.688032865524292,0.2414509654045105,2.1251964879637337,0,0,0
Gierwaty,1,-1.916595458984375,1.3073652982711792,0.8441153764724731,1.8386216104084852,1,0,0
Gierwaty,2,4.856231689453125,1.7554950714111328,0.1237131655216217,1.810132956295829,0,0,0
Gierwaty,3,5.699615478515625,1.1738941669464111,0.04261918365955353,1.4317685461451242,0,0,0
Gierwaty,4,10.397369384765625,1.9187191724777222,0.015586614608764648,1.3796065699403102,0,0,0
Gierwaty,5,17.093170166015625,0.5170458555221558,0.0,1.6655368100507946,0,0,0
Gierwaty,6,19.724395751953125,1.9786885976791382,0.0,0.741312502559455,0,0,0
Gierwaty,7,21.557037353515625,2.6306588649749756,0.0,0.9990557439232133,0,0,0
Gierwaty,8,21.383209228515625,1.0946800708770752,0.0,0.6201108005456241,0,0,0
Gierwaty,9,18.542144775390625,1.0301861763000488,0.0,1.4540987156480054,0,0,0
Gierwaty,10,9.946319580078125,1.553810477256775,0.0,0.923196088980757,0,0,0
Gierwaty,11,3.705474853515625,1.164948582649231,0.15066936612129211,2.049594509289364,0,0,0
Gierwaty,12,2.512115478515625,1.3599019050598145,0.06393902003765106,1.7612847642032818,0,0,0
Gilów,1,-0.188079833984375,0.8430339097976685,0.3087911605834961,2.4633914673543127,1,0,0
Gilów,2,6.026153564453125,1.2242016792297363,0.010272487998008728,2.281965661846985,0,0,0
Gilów,3,7.574615478515625,1.0188251733779907,0.007688999176025391,1.1401628599562512,0,0,0
Gilów,4,10.502838134765625,1.3515883684158325,0.021062791347503662,1.6699573237163927,0,0,0
Gilów,5,15.489654541015625,1.5901827812194824,0.0,0.965333883675204,0,0,0
Gilów,6,18.456817626953125,2.3091964721679688,0.0,0.6160849096838323,0,0,0
Gilów,7,20.256256103515625,3.1887223720550537,0.0,0.6987201761123204,0,0,0
Gilów,8,20.367584228515625,2.905454158782959,0.0,0.5411207380942935,0,0,0
Gilów,9,16.030426025390625,7.33424186706543,0.0,0.19524047062145378,0,0,0
Gilów,10,10.557647705078125,1.2588717937469482,0.0,1.2142566541800806,0,0,0
Gilów,11,3.842193603515625,1.2930240631103516,0.13339705765247345,1.7984171128414699,0,0,0
Gilów,12,1.783599853515625,1.3456414937973022,0.38005971908569336,1.868030164960489,0,0,0
Gliniczek,1,-1.291595458984375,1.9189759492874146,0.8560987114906311,1.586919627323446,1,0,0
Gliniczek,2,6.084747314453125,1.5780781507492065,0.08811987936496735,1.9122316699449948,0,0,0
Gliniczek,3,6.906646728515625,2.0941004753112793,0.06454810500144958,1.1172653707610185,0,0,0
Gliniczek,4,11.184478759765625,2.470106840133667,3.3527612686157227e-05,1.0862728937356845,0,0,0
Gliniczek,5,15.731842041015625,1.4006102085113525,0.0,1.200052954448445,0,0,0
Gliniczek,6,19.310333251953125,3.6926350593566895,0.0,0.640070588152161,0,0,0
Gliniczek,7,21.642974853515625,2.7909655570983887,0.0,0.5830947404499385,0,0,0
Gliniczek,8,20.982818603515625,3.4610962867736816,0.0,0.46531064522827453,0,0,0
Gliniczek,9,17.034332275390625,2.025390148162842,0.0,1.028502207868357,0,0,0
Gliniczek,10,9.772491455078125,1.865036129951477,0.0,1.2174221322135081,0,0,0
Gliniczek,11,2.289459228515625,1.1778901815414429,0.2902131676673889,1.4587418037734932,0,0,0
Gliniczek,12,0.797271728515625,1.327178955078125,0.7433388233184814,0.9829568577841171,0,0,0
Gliniszcze,1,-3.875579833984375,1.2721091508865356,1.0653324127197266,1.8102086507021125,1,0,0
Gliniszcze,2,3.516387939453125,1.458723545074463,0.2683717608451843,1.7731199480297468,0,0,0
Gliniszcze,3,4.703521728515625,1.2744098901748657,0.11510960757732391,1.640801317389616,0,0,0
Gliniszcze,4,9.821197509765625,2.3691141605377197,0.0023618340492248535,1.6891846126589962,0,0,0
Gliniszcze,5,15.520904541015625,0.9113305807113647,0.0,1.642869464284551,0,0,0
Gliniszcze,6,18.763458251953125,2.245896339416504,0.0,0.5778214489608855,0,0,0
Gliniszcze,7,20.955474853515625,2.7003366947174072,0.0,0.8456658102291539,0,0,0
Gliniszcze,8,20.234771728515625,1.9759198427200317,0.0,0.5010649039834614,0,0,0
Gliniszcze,9,17.665191650390625,0.8921418190002441,0.0,1.5921554811683323,0,0,0
Gliniszcze,10,9.151397705078125,1.5384398698806763,0.0,0.944639460420706,0,0,0
Gliniszcze,11,3.353912353515625,1.3264100551605225,0.20872987806797028,2.24244516029768,0,0,0
Gliniszcze,12,1.584381103515625,1.3757790327072144,0.22800453007221222,1.7679864299000538,0,0,0
Glinnik,1,-0.266204833984375,1.3047351837158203,0.3031250238418579,2.6989250762133374,1,0,0
Glinnik,2,5.983184814453125,1.5068916082382202,0.06489455699920654,2.474792855747963,0,0,0
Glinnik,3,6.744537353515625,1.3152837753295898,0.025363638997077942,1.3574662926890717,0,0,0
Glinnik,4,10.893463134765625,1.8350416421890259,0.008307397365570068,1.7489630666512224,0,0,0
Glinnik,5,16.651763916015625,1.4339441061019897,0.0,1.7980146899092904,0,0,0
Glinnik,6,19.040802001953125,2.964221715927124,0.0,0.654958006695715,0,0,0
Glinnik,7,21.129302978515625,2.2856149673461914,0.0,0.9256632458474224,0,0,0
Glinnik,8,20.959381103515625,1.8790175914764404,0.0,0.3631984703425885,0,0,0
Glinnik,9,17.606597900390625,2.465853452682495,0.0,1.2564031694914064,0,0,0
Glinnik,10,10.616241455078125,1.1307069063186646,0.0,1.2558106517564818,0,0,0
Glinnik,11,3.744537353515625,1.2316014766693115,0.13679638504981995,2.131811139930402,0,0,0
Glinnik,12,2.357818603515625,1.103676438331604,0.09066984057426453,2.2098829746546644,0,0,0
Glinnik Wieś,1,-0.266204833984375,1.3047351837158203,0.3031250238418579,2.6989250762133374,1,0,0
Glinnik Wieś,2,5.983184814453125,1.5068916082382202,0.06489455699920654,2.474792855747963,0,0,0
Glinnik Wieś,3,6.744537353515625,1.3152837753295898,0.025363638997077942,1.3574662926890717,0,0,0
Glinnik Wieś,4,10.893463134765625,1.8350416421890259,0.008307397365570068,1.7489630666512224,0,0,0
Glinnik Wieś,5,16.651763916015625,1.4339441061019897,0.0,1.7980146899092904,0,0,0
Glinnik Wieś,6,19.040802001953125,2.964221715927124,0.0,0.654958006695715,0,0,0
Glinnik Wieś,7,21.129302978515625,2.2856149673461914,0.0,0.9256632458474224,0,0,0
Glinnik Wieś,8,20.959381103515625,1.8790175914764404,0.0,0.3631984703425885,0,0,0
Glinnik Wieś,9,17.606597900390625,2.465853452682495,0.0,1.2564031694914064,0,0,0
Glinnik Wieś,10,10.616241455078125,1.1307069063186646,0.0,1.2558106517564818,0,0,0
Glinnik Wieś,11,3.744537353515625,1.2316014766693115,0.13679638504981995,2.131811139930402,0,0,0
Glinnik Wieś,12,2.357818603515625,1.103676438331604,0.09066984057426453,2.2098829746546644,0,0,0
Gliwice,1,-0.770111083984375,1.476597785949707,0.3961697220802307,2.4041967536211515,1,0,0
Gliwice,2,6.744903564453125,1.6960692405700684,0.011799857020378113,2.2982198886615817,0,0,0
Gliwice,3,7.916412353515625,1.2623474597930908,0.003721565008163452,1.0774421246197095,0,0,0
Gliwice,4,11.457916259765625,2.208561658859253,0.019457191228866577,1.5827429227549434,0,0,0
Gliwice,5,16.538482666015625,1.1734867095947266,0.0,1.4681549423997884,0,0,0
Gliwice,6,19.462677001953125,3.543318033218384,0.0,0.6323188634801233,0,0,0
Gliwice,7,21.385162353515625,3.128894090652466,0.0,0.6722335100709678,0,0,0
Gliwice,8,21.555084228515625,2.6135926246643066,0.0,0.40445160391748425,0,0,0
Gliwice,9,17.532379150390625,4.382828235626221,0.0,1.2839217642250054,0,0,0
Gliwice,10,10.930694580078125,1.549422025680542,0.0,0.933082860260457,0,0,0
Gliwice,11,3.863677978515625,1.348568081855774,0.269424170255661,1.8400924926850604,0,0,0
Gliwice,12,1.799224853515625,1.1252756118774414,0.3111213445663452,1.5605276611995793,0,0,0
Gliwice Kuźnica,1,-0.774017333984375,1.4766051769256592,0.3859745264053345,2.312346569783479,1,0,0
Gliwice Kuźnica,2,6.649200439453125,1.7244298458099365,0.008909031748771667,2.2367679414264394,0,0,0
Gliwice Kuźnica,3,7.840240478515625,1.251700520515442,0.007497146725654602,1.1394662693138238,0,0,0
Gliwice Kuźnica,4,11.381744384765625,2.053582191467285,0.0116787850856781,1.5727762805906242,0,0,0
Gliwice Kuźnica,5,16.599029541015625,1.2771987915039062,0.0,1.4442560672101743,0,0,0
Gliwice Kuźnica,6,19.359161376953125,4.085355281829834,0.0,0.6568233052618577,0,0,0
Gliwice Kuźnica,7,21.160552978515625,3.2512996196746826,0.0,0.6708478949419368,0,0,0
Gliwice Kuźnica,8,21.428131103515625,2.3547072410583496,0.0,0.38180010301928713,0,0,0
Gliwice Kuźnica,9,17.444488525390625,4.529962539672852,0.0,1.2453745842432729,0,0,0
Gliwice Kuźnica,10,10.915069580078125,1.512929081916809,0.0,1.0507622787151916,0,0,0
Gliwice Kuźnica,11,3.779693603515625,1.4402177333831787,0.28248131275177,1.7566060157325016,0,0,0
Gliwice Kuźnica,12,1.738677978515625,1.1765356063842773,0.3445260226726532,1.518995944664929,0,0,0
Gliwice Łabędy,1,-0.695892333984375,1.4231435060501099,0.3814641237258911,2.3448628154520654,1,0,0
Gliwice Łabędy,2,6.793731689453125,1.6341288089752197,0.009104609489440918,2.2530364432607697,0,0,0
Gliwice Łabędy,3,7.994537353515625,1.221570372581482,0.0036582350730895996,1.117021442254526,0,0,0
Gliwice Łabędy,4,11.496978759765625,2.0897247791290283,0.015886500477790833,1.574922222560224,0,0,0
Gliwice Łabędy,5,16.600982666015625,1.1990272998809814,0.0,1.385477855432905,0,0,0
Gliwice Łabędy,6,19.511505126953125,3.5563862323760986,0.0,0.6418493219828058,0,0,0
Gliwice Łabędy,7,21.389068603515625,3.124319553375244,0.0,0.7068537039240564,0,0,0
Gliwice Łabędy,8,21.633209228515625,2.5137250423431396,0.0,0.43208077759784763,0,0,0
Gliwice Łabędy,9,17.548004150390625,4.70318078994751,0.0,1.209443281515312,0,0,0
Gliwice Łabędy,10,10.963897705078125,1.5167512893676758,0.0,0.9999950132244783,0,0,0
Gliwice Łabędy,11,3.900787353515625,1.3255234956741333,0.26112794876098633,1.8174346797366137,0,0,0
Gliwice Łabędy,12,1.816802978515625,1.1556665897369385,0.3083944320678711,1.5414121019170104,0,0,0
Gniewczyna,1,-1.111907958984375,1.7101436853408813,0.6996216177940369,2.5990176814057144,1,0,0
Gniewczyna,2,6.457794189453125,1.3087433576583862,0.030327588319778442,2.2350272460529172,0,0,0
Gniewczyna,3,6.926177978515625,1.781131386756897,0.0575091689825058,1.0117190029241663,0,0,0
Gniewczyna,4,11.832916259765625,2.018437623977661,0.0,1.4138180959005866,0,0,0
Gniewczyna,5,16.268951416015625,1.1720412969589233,0.0,1.6859713265686185,0,0,0
Gniewczyna,6,20.075958251953125,3.541179656982422,0.0,0.6692283449823659,0,0,0
Gniewczyna,7,22.381256103515625,2.7981033325195312,0.0,0.6801173895610274,0,0,0
Gniewczyna,8,21.527740478515625,2.6124229431152344,0.0,0.4229007835360155,0,0,0
Gniewczyna,9,17.903472900390625,2.207564115524292,0.0,1.3345646319706574,0,0,0
Gniewczyna,10,10.450225830078125,1.6940526962280273,0.0,0.9300628738802172,0,0,0
Gniewczyna,11,3.449615478515625,0.9607579708099365,0.19170157611370087,1.9214561312527922,0,0,0
Gniewczyna,12,1.635162353515625,1.141249656677246,0.47808700799942017,1.562024364548122,0,0,0
Gniewkowo,1,0.192779541015625,1.1958636045455933,0.23215171694755554,2.2177184706257282,0,0,0
Gniewkowo,2,5.664825439453125,1.6961921453475952,0.06218999624252319,1.9697913752230405,0,0,0
Gniewkowo,3,6.652740478515625,1.30819833278656,0.003820285201072693,1.19554865813424,0,0,0
Gniewkowo,4,10.688385009765625,1.3921717405319214,0.00044889748096466064,1.268448839570041,0,0,0
Gniewkowo,5,16.655670166015625,1.809617280960083,0.0,1.5955351959873512,0,0,0
Gniewkowo,6,18.484161376953125,3.397517681121826,0.0,0.6643611012770012,0,0,0
Gniewkowo,7,20.435943603515625,2.7547929286956787,0.0,0.9884402397324465,0,0,0
Gniewkowo,8,20.605865478515625,1.2686809301376343,0.0,0.3197063994746904,0,0,0
Gniewkowo,9,17.673004150390625,2.190763235092163,0.0,0.9785556353213506,0,0,0
Gniewkowo,10,10.692413330078125,1.0970078706741333,0.0,0.9621102471914011,0,0,0
Gniewkowo,11,4.371490478515625,1.1237691640853882,0.11860206723213196,1.964675246566195,0,0,0
Gniewkowo,12,3.410552978515625,1.4193649291992188,0.023107975721359253,1.9598143282705602,0,0,0
Gniezno,1,0.159576416015625,1.0776675939559937,0.22215954959392548,2.5917982865093374,0,0,0
Gniezno,2,5.844512939453125,1.698729157447815,0.049775466322898865,2.3185577969393654,0,0,0
Gniezno,3,7.070709228515625,1.076768398284912,0.002650544047355652,1.2780223895293485,0,0,0
Gniezno,4,10.797760009765625,1.1936286687850952,0.0013187527656555176,1.5198238892233347,0,0,0
Gniezno,5,16.720123291015625,2.3180747032165527,0.0,1.8611189428835868,0,0,0
Gniezno,6,18.841583251953125,2.1655044555664062,0.0,0.719156347399042,0,0,0
Gniezno,7,20.750396728515625,3.0711669921875,0.0,1.08452697734858,0,0,0
Gniezno,8,21.168365478515625,1.1283938884735107,0.0,0.2942368664516329,0,0,0
Gniezno,9,17.645660400390625,2.503612995147705,0.0,1.1434875493248489,0,0,0
Gniezno,10,10.963897705078125,1.1375092267990112,0.0,1.0440721822855183,0,0,0
Gniezno,11,4.334381103515625,1.0808762311935425,0.09172782301902771,2.0829137445405346,0,0,0
Gniezno,12,3.162506103515625,0.937811553478241,0.05641765892505646,2.3058680943683654,0,0,0
Goczałkowice,1,-0.967376708984375,1.9059486389160156,0.6478121280670166,2.4033712636357456,1,0,0
Goczałkowice,2,6.530059814453125,1.6013574600219727,0.0680871307849884,2.487300785828882,0,0,0
Goczałkowice,3,7.486724853515625,1.607115626335144,0.035114586353302,1.14734134193493,0,0,0
Goczałkowice,4,11.037994384765625,2.8154709339141846,0.09416230022907257,1.5285547524707088,0,0,0
Goczałkowice,5,15.671295166015625,1.8008702993392944,0.0,1.158414603535831,0,0,0
Goczałkowice,6,18.841583251953125,3.657594919204712,0.0,0.5734445744902187,0,0,0
Goczałkowice,7,21.064849853515625,3.2266530990600586,0.0,0.34243631478681386,0,0,0
Goczałkowice,8,20.949615478515625,2.883430242538452,0.0,0.08502594111298292,0,0,0
Goczałkowice,9,16.807769775390625,5.826519966125488,0.0,1.118056067311298,0,0,0
Goczałkowice,10,10.420928955078125,1.6193159818649292,0.0,0.9963197138650329,0,0,0
Goczałkowice,11,3.652740478515625,1.603079915046692,0.33443793654441833,1.8829997297374577,0,0,0
Goczałkowice,12,1.605865478515625,1.2455503940582275,0.4362836480140686,1.424878878413285,0,0,0
Goczałkowice-Zdrój,1,-0.967376708984375,1.9059486389160156,0.6478121280670166,2.4033712636357456,1,0,0
Goczałkowice-Zdrój,2,6.530059814453125,1.6013574600219727,0.0680871307849884,2.487300785828882,0,0,0
Goczałkowice-Zdrój,3,7.486724853515625,1.607115626335144,0.035114586353302,1.14734134193493,0,0,0
Goczałkowice-Zdrój,4,11.037994384765625,2.8154709339141846,0.09416230022907257,1.5285547524707088,0,0,0
Goczałkowice-Zdrój,5,15.671295166015625,1.8008702993392944,0.0,1.158414603535831,0,0,0
Goczałkowice-Zdrój,6,18.841583251953125,3.657594919204712,0.0,0.5734445744902187,0,0,0
Goczałkowice-Zdrój,7,21.064849853515625,3.2266530990600586,0.0,0.34243631478681386,0,0,0
Goczałkowice-Zdrój,8,20.949615478515625,2.883430242538452,0.0,0.08502594111298292,0,0,0
Goczałkowice-Zdrój,9,16.807769775390625,5.826519966125488,0.0,1.118056067311298,0,0,0
Goczałkowice-Zdrój,10,10.420928955078125,1.6193159818649292,0.0,0.9963197138650329,0,0,0
Goczałkowice-Zdrój,11,3.652740478515625,1.603079915046692,0.33443793654441833,1.8829997297374577,0,0,0
Goczałkowice-Zdrój,12,1.605865478515625,1.2455503940582275,0.4362836480140686,1.424878878413285,0,0,0
Goczałków,1,0.575592041015625,0.848759651184082,0.3192536532878876,3.0556075047676456,0,0,0
Goczałków,2,6.563262939453125,1.4794771671295166,0.00032782554626464844,2.7640995622178695,0,0,0
Goczałków,3,8.035552978515625,0.7700950503349304,0.0015795230865478516,1.3613671530884035,0,0,0
Goczałków,4,11.143463134765625,1.3046050071716309,0.009378418326377869,1.8691787377151359,0,0,0
Goczałków,5,15.985748291015625,2.071669101715088,0.0,1.3871112130930645,0,0,0
Goczałków,6,18.679473876953125,1.9999600648880005,0.0,0.8064809253622436,0,0,0
Goczałków,7,20.391021728515625,3.49082088470459,0.0,0.951259990760589,0,0,0
Goczałków,8,20.564849853515625,3.6691386699676514,0.0,0.6825263174303524,0,0,0
Goczałków,9,16.469879150390625,7.4223151206970215,0.0,0.5359026959261436,0,0,0
Goczałków,10,11.163116455078125,1.2473084926605225,0.0,1.5211592625026995,0,0,0
Goczałków,11,4.369537353515625,1.2914966344833374,0.08870474994182587,2.0881521991453362,0,0,0
Goczałków,12,2.312896728515625,1.333050012588501,0.302683562040329,2.26195503356379,0,0,0
Godki,1,-2.012298583984375,1.3856521844863892,0.7494035959243774,2.198851300442731,1,0,0
Godki,2,4.321075439453125,1.9177650213241577,0.14812499284744263,2.046780409668027,0,0,0
Godki,3,5.371490478515625,1.7301545143127441,0.09018741548061371,1.710214995088115,0,0,0
Godki,4,9.707916259765625,2.0543570518493652,0.030446797609329224,1.4394230622874333,0,0,0
Godki,5,16.292388916015625,1.0101103782653809,0.0,1.7247433829450967,0,0,0
Godki,6,18.257598876953125,2.753169059753418,0.0,0.9324081786250694,0,0,0
Godki,7,20.016021728515625,3.504850387573242,0.0,1.0692052029182373,0,0,0
Godki,8,19.771881103515625,1.6540621519088745,0.0,0.6592222748109303,0,0,0
Godki,9,17.856597900390625,0.8802655935287476,0.0,1.2559720615669914,0,0,0
Godki,10,9.891632080078125,1.3967149257659912,0.0,1.3298699027655676,0,0,0
Godki,11,3.994537353515625,1.2942906618118286,0.16678869724273682,2.5922337437906244,0,0,0
Godki,12,2.836334228515625,1.914768934249878,0.03944709897041321,2.2670902093974834,0,0,0
Godków,1,0.940826416015625,0.9657822251319885,0.2131536602973938,2.1889878688623368,0,0,0
Godków,2,6.061309814453125,1.7346558570861816,0.06464123725891113,2.061100499968433,0,0,0
Godków,3,7.558990478515625,1.1043131351470947,5.587935447692871e-06,0.9867929616818837,0,0,0
Godków,4,10.760650634765625,1.760185718536377,0.0006146728992462158,1.2480943056101346,0,0,0
Godków,5,16.747467041015625,2.451052665710449,0.0,1.626676797912092,0,0,0
Godków,6,17.820098876953125,2.272651195526123,0.0,0.8971359839748526,0,0,0
Godków,7,19.828521728515625,3.3109490871429443,0.0,0.9947881542493988,0,0,0
Godków,8,20.539459228515625,1.5948598384857178,0.0,0.3454866669024518,0,0,0
Godków,9,17.331207275390625,1.7365385293960571,0.0,0.6253248154927212,0,0,0
Godków,10,11.514678955078125,1.1463680267333984,0.0,1.071991773895079,0,0,0
Godków,11,5.389068603515625,1.9838939905166626,0.16926415264606476,1.8136596226090933,0,0,0
Godków,12,3.807037353515625,1.2810002565383911,0.06554834544658661,2.132857739919134,0,0,0
Godętowo,1,-0.463470458984375,1.718015193939209,0.8612983226776123,2.330812551166359,1,0,0
Godętowo,2,3.936309814453125,1.9981716871261597,0.21907128393650055,2.21984653959476,0,0,0
Godętowo,3,5.773834228515625,1.230637788772583,0.07846765220165253,1.4610996390689321,0,0,0
Godętowo,4,8.672760009765625,2.2336997985839844,0.10227784514427185,1.3048578371892428,0,0,0
Godętowo,5,15.544342041015625,1.3868862390518188,0.0,1.7659504773337589,0,0,0
Godętowo,6,16.941192626953125,3.2418601512908936,0.0,1.4345232460755308,0,0,0
Godętowo,7,18.656646728515625,4.274726390838623,0.0,1.6523315099745213,0,0,0
Godętowo,8,18.769927978515625,2.3652870655059814,0.0,1.2778219028718776,0,0,0
Godętowo,9,16.839019775390625,1.3669822216033936,0.0,1.185357291642484,0,0,0
Godętowo,10,10.391632080078125,0.9826414585113525,0.0,1.713203938440589,0,0,0
Godętowo,11,4.703521728515625,1.6862061023712158,0.4962366223335266,2.70610343894233,0,0,0
Godętowo,12,3.652740478515625,1.8083001375198364,0.057324767112731934,2.551883174192298,0,0,0
Goerlitz,1,-1.531829833984375,1.9910156726837158,0.8793761730194092,1.4994703174215895,1,0,0
Goerlitz,2,5.912872314453125,1.5420992374420166,0.10582990944385529,1.6639522396332618,0,0,0
Goerlitz,3,6.752349853515625,2.106639862060547,0.10638125240802765,1.0737322249645918,0,0,0
Goerlitz,4,10.944244384765625,2.601996898651123,0.0038705766201019287,1.025515421608105,0,0,0
Goerlitz,5,15.427154541015625,1.642560362815857,0.0,1.14925179520932,0,0,0
Goerlitz,6,19.009552001953125,4.023620128631592,0.0,0.5164553286374512,0,0,0
Goerlitz,7,21.297271728515625,2.7394745349884033,0.0,0.5989753028776409,0,0,0
Goerlitz,8,20.726959228515625,3.5238897800445557,0.0,0.47205545983528674,0,0,0
Goerlitz,9,16.690582275390625,2.083221435546875,0.0,0.9820983930813526,0,0,0
Goerlitz,10,9.575225830078125,1.8800489902496338,0.0,1.0742564285813452,0,0,0
Goerlitz,11,2.174224853515625,1.1689196825027466,0.30188822746276855,1.1939242848698803,0,0,0
Goerlitz,12,0.769927978515625,1.4073396921157837,0.8444767594337463,0.8213477358509172,0,0,0
Gogolewo,1,-0.441986083984375,1.9104934930801392,0.7312148809432983,2.238900474130021,1,0,0
Gogolewo,2,4.030059814453125,2.2318813800811768,0.11327490210533142,2.1519890658809113,0,0,0
Gogolewo,3,5.855865478515625,1.198488473892212,0.04303641617298126,1.635586551127283,0,0,0
Gogolewo,4,8.801666259765625,2.542541265487671,0.1306142657995224,1.1403046498804317,0,0,0
Gogolewo,5,15.774810791015625,1.44467294216156,0.0,1.8652074088263162,0,0,0
Gogolewo,6,16.839630126953125,3.1962997913360596,0.0,1.3233976097179942,0,0,0
Gogolewo,7,18.471099853515625,5.006015777587891,0.0,1.528759218417297,0,0,0
