station,carrier,total_stops,month,delayed_stops,delay_minutes,delay_risk,delay_severity_min,lat,lon,t2m_c,precip_mm,snowfall_mm,wind_ms,freezing,heavy_rain,windy,cluster_x,cluster_y,cluster
Częstochowa Raków,,2158,9,148,2920,0.0685820203892493,19.72972972972973,50.7876286,19.1554329,17.157379150390625,3.617951631546021,0.0,1.3095023033935231,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Raków,,2554,10,114,1687,0.0446358653093187,14.798245614035087,50.7876286,19.1554329,10.575225830078123,1.306741714477539,0.0,1.203422081254631,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Raków,,2450,11,209,3166,0.0853061224489795,15.148325358851675,50.7876286,19.1554329,3.492584228515625,1.382282018661499,0.269472599029541,2.2008031674080577,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Raków,,2565,12,190,2594,0.074074074074074,13.652631578947368,50.7876286,19.1554329,1.711334228515625,1.0459195375442505,0.2873148918151855,2.0705101150920875,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,493,1,25,329,0.050709939148073,13.16,50.7973211,19.1069996,-0.879486083984375,1.521990418434143,0.4306538105010986,2.8874284865194246,1.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,448,2,8,146,0.0178571428571428,18.25,50.7973211,19.1069996,6.233184814453125,1.8401113748550413,0.017872080206871,2.65660787171016,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,476,3,10,162,0.0210084033613445,16.2,50.7973211,19.1069996,7.246490478515625,1.298333764076233,0.017574056982994,1.195705921556944,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,462,4,6,56,0.0129870129870129,9.333333333333334,50.7973211,19.1069996,11.028228759765623,1.851887464523316,0.0136811286211013,1.854080234553741,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,470,5,9,103,0.0191489361702127,11.444444444444445,50.7973211,19.1069996,16.505279541015625,1.5063637495040894,0.0,1.7602693919865706,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,475,6,8,82,0.0168421052631578,10.25,50.7973211,19.1069996,19.048614501953125,3.214106559753418,0.0,0.7914084625108038,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,477,7,16,135,0.0335429769392033,8.4375,50.7973211,19.1069996,20.830474853515625,2.8939549922943115,0.0,0.7604709282932417,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,498,8,18,135,0.036144578313253,7.5,50.7973211,19.1069996,20.916412353515625,2.50040340423584,0.0,0.2184387734661947,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,487,9,27,307,0.055441478439425,11.37037037037037,50.7973211,19.1069996,17.163238525390625,3.6961007118225098,0.0,1.2989581685680605,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,475,10,23,238,0.0484210526315789,10.347826086956522,50.7973211,19.1069996,10.614288330078123,1.291654348373413,0.0,1.230076159187582,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,475,11,29,380,0.0610526315789473,13.10344827586207,50.7973211,19.1069996,3.508209228515625,1.386133909225464,0.2689343094825744,2.1878733223434152,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,Koleje Śląskie Spółka z o.o.,553,12,30,383,0.0542495479204339,12.766666666666667,50.7973211,19.1069996,1.723052978515625,1.0666321516036987,0.2914983630180359,2.056468709680008,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,751,1,165,3902,0.2197070572569907,23.64848484848485,50.7973211,19.1069996,-0.879486083984375,1.521990418434143,0.4306538105010986,2.8874284865194246,1.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,704,2,72,1511,0.1022727272727272,20.98611111111111,50.7973211,19.1069996,6.233184814453125,1.8401113748550413,0.017872080206871,2.65660787171016,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,796,3,130,2645,0.1633165829145728,20.346153846153847,50.7973211,19.1069996,7.246490478515625,1.298333764076233,0.017574056982994,1.195705921556944,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,788,4,104,2379,0.1319796954314721,22.875,50.7973211,19.1069996,11.028228759765623,1.851887464523316,0.0136811286211013,1.854080234553741,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,821,5,154,4033,0.1875761266747868,26.18831168831169,50.7973211,19.1069996,16.505279541015625,1.5063637495040894,0.0,1.7602693919865706,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,747,6,137,3144,0.1834002677376171,22.94890510948905,50.7973211,19.1069996,19.048614501953125,3.214106559753418,0.0,0.7914084625108038,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,757,7,180,3678,0.23778071334214,20.433333333333334,50.7973211,19.1069996,20.830474853515625,2.8939549922943115,0.0,0.7604709282932417,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,763,8,199,5044,0.2608125819134993,25.34673366834171,50.7973211,19.1069996,20.916412353515625,2.50040340423584,0.0,0.2184387734661947,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,857,9,239,5979,0.278879813302217,25.01673640167364,50.7973211,19.1069996,17.163238525390625,3.6961007118225098,0.0,1.2989581685680605,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,881,10,207,4020,0.2349602724177071,19.420289855072465,50.7973211,19.1069996,10.614288330078123,1.291654348373413,0.0,1.230076159187582,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,863,11,225,6234,0.2607184241019699,27.706666666666667,50.7973211,19.1069996,3.508209228515625,1.386133909225464,0.2689343094825744,2.1878733223434152,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,PKP INTERCITY Spółka Akcyjna,953,12,209,3920,0.2193074501573977,18.75598086124402,50.7973211,19.1069996,1.723052978515625,1.0666321516036987,0.2914983630180359,2.056468709680008,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,104,1,16,372,0.1538461538461538,23.25,50.7973211,19.1069996,-0.879486083984375,1.521990418434143,0.4306538105010986,2.8874284865194246,1.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,92,2,14,187,0.1521739130434782,13.357142857142858,50.7973211,19.1069996,6.233184814453125,1.8401113748550413,0.017872080206871,2.65660787171016,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,93,3,20,460,0.2150537634408602,23.0,50.7973211,19.1069996,7.246490478515625,1.298333764076233,0.017574056982994,1.195705921556944,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,100,4,16,187,0.16,11.6875,50.7973211,19.1069996,11.028228759765623,1.851887464523316,0.0136811286211013,1.854080234553741,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,108,5,15,128,0.1388888888888889,8.533333333333333,50.7973211,19.1069996,16.505279541015625,1.5063637495040894,0.0,1.7602693919865706,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,104,6,8,107,0.0769230769230769,13.375,50.7973211,19.1069996,19.048614501953125,3.214106559753418,0.0,0.7914084625108038,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,113,7,12,237,0.1061946902654867,19.75,50.7973211,19.1069996,20.830474853515625,2.8939549922943115,0.0,0.7604709282932417,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,111,8,13,189,0.1171171171171171,14.538461538461538,50.7973211,19.1069996,20.916412353515625,2.50040340423584,0.0,0.2184387734661947,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,105,9,16,221,0.1523809523809524,13.8125,50.7973211,19.1069996,17.163238525390625,3.6961007118225098,0.0,1.2989581685680605,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,110,10,15,172,0.1363636363636363,11.466666666666669,50.7973211,19.1069996,10.614288330078123,1.291654348373413,0.0,1.230076159187582,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,108,11,17,169,0.1574074074074074,9.941176470588236,50.7973211,19.1069996,3.508209228515625,1.386133909225464,0.2689343094825744,2.1878733223434152,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,POLREGIO Spółka Akcyjna,124,12,21,216,0.1693548387096774,10.285714285714286,50.7973211,19.1069996,1.723052978515625,1.0666321516036987,0.2914983630180359,2.056468709680008,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1348,1,206,4603,0.1528189910979228,22.34466019417476,50.7973211,19.1069996,-0.879486083984375,1.521990418434143,0.4306538105010986,2.8874284865194246,1.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1244,2,94,1844,0.0755627009646302,19.617021276595743,50.7973211,19.1069996,6.233184814453125,1.8401113748550413,0.017872080206871,2.65660787171016,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1365,3,160,3267,0.1172161172161172,20.41875,50.7973211,19.1069996,7.246490478515625,1.298333764076233,0.017574056982994,1.195705921556944,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1350,4,126,2622,0.0933333333333333,20.80952380952381,50.7973211,19.1069996,11.028228759765623,1.851887464523316,0.0136811286211013,1.854080234553741,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1399,5,178,4264,0.1272337383845604,23.95505617977528,50.7973211,19.1069996,16.505279541015625,1.5063637495040894,0.0,1.7602693919865706,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1326,6,153,3333,0.1153846153846153,21.7843137254902,50.7973211,19.1069996,19.048614501953125,3.214106559753418,0.0,0.7914084625108038,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1347,7,208,4050,0.1544172234595397,19.471153846153847,50.7973211,19.1069996,20.830474853515625,2.8939549922943115,0.0,0.7604709282932417,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1372,8,230,5368,0.1676384839650145,23.339130434782607,50.7973211,19.1069996,20.916412353515625,2.50040340423584,0.0,0.2184387734661947,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1449,9,282,6507,0.1946169772256728,23.074468085106385,50.7973211,19.1069996,17.163238525390625,3.6961007118225098,0.0,1.2989581685680605,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1466,10,245,4430,0.1671214188267394,18.081632653061224,50.7973211,19.1069996,10.614288330078123,1.291654348373413,0.0,1.230076159187582,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1446,11,271,6783,0.1874135546334716,25.02952029520296,50.7973211,19.1069996,3.508209228515625,1.386133909225464,0.2689343094825744,2.1878733223434152,0.0,0.0,0.0,3.0,3.0,3.0
Częstochowa Stradom,,1630,12,260,4519,0.1595092024539877,17.380769230769232,50.7973211,19.1069996,1.723052978515625,1.0666321516036987,0.2914983630180359,2.056468709680008,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,309,1,45,950,0.145631067961165,21.11111111111111,53.6651462,17.3588324,-0.365814208984375,1.5442527532577517,0.3839563727378845,2.340013935518256,1.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,290,2,8,146,0.0275862068965517,18.25,53.6651462,17.3588324,4.371856689453125,1.8939380645751955,0.0919513404369354,2.027159104421201,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,309,3,11,253,0.0355987055016181,23.0,53.6651462,17.3588324,5.760162353515625,1.056696534156799,0.0164881348609924,1.3511385299256296,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,302,4,21,588,0.0695364238410596,28.0,53.6651462,17.3588324,9.299713134765623,2.0165600776672363,0.0474750995635986,1.220968121204528,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,309,5,24,781,0.0776699029126213,32.541666666666664,53.6651462,17.3588324,15.640045166015623,1.6908997297286987,0.0,1.884473513698128,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,301,6,46,918,0.1528239202657807,19.95652173913044,53.6651462,17.3588324,17.296661376953125,2.3440651893615723,0.0,0.9904768908645194,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,310,7,31,603,0.1,19.451612903225808,53.6651462,17.3588324,18.853912353515625,5.635865688323975,0.0,1.2755833168732853,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,310,8,39,826,0.1258064516129032,21.17948717948718,53.6651462,17.3588324,18.953521728515625,1.8079986572265625,0.0,0.5227406506955754,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,300,9,25,381,0.0833333333333333,15.24,53.6651462,17.3588324,16.614410400390625,1.8290821313858032,0.0,1.0529524944599655,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,309,10,13,382,0.0420711974110032,29.384615384615383,53.6651462,17.3588324,9.983428955078123,1.2323700189590454,0.0,1.1605267346616577,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,299,11,15,248,0.0501672240802675,16.533333333333335,53.6651462,17.3588324,4.117584228515625,1.2478511333465576,0.2472009509801864,2.2333216350255625,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,POLREGIO Spółka Akcyjna,344,12,37,533,0.1075581395348837,14.405405405405403,53.6651462,17.3588324,3.080474853515625,1.2355293035507202,0.0500399619340896,2.148602747450868,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,309,1,45,950,0.145631067961165,21.11111111111111,53.6651462,17.3588324,-0.365814208984375,1.5442527532577517,0.3839563727378845,2.340013935518256,1.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,290,2,8,146,0.0275862068965517,18.25,53.6651462,17.3588324,4.371856689453125,1.8939380645751955,0.0919513404369354,2.027159104421201,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,309,3,11,253,0.0355987055016181,23.0,53.6651462,17.3588324,5.760162353515625,1.056696534156799,0.0164881348609924,1.3511385299256296,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,302,4,21,588,0.0695364238410596,28.0,53.6651462,17.3588324,9.299713134765623,2.0165600776672363,0.0474750995635986,1.220968121204528,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,309,5,24,781,0.0776699029126213,32.541666666666664,53.6651462,17.3588324,15.640045166015623,1.6908997297286987,0.0,1.884473513698128,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,301,6,46,918,0.1528239202657807,19.95652173913044,53.6651462,17.3588324,17.296661376953125,2.3440651893615723,0.0,0.9904768908645194,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,310,7,31,603,0.1,19.451612903225808,53.6651462,17.3588324,18.853912353515625,5.635865688323975,0.0,1.2755833168732853,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,310,8,39,826,0.1258064516129032,21.17948717948718,53.6651462,17.3588324,18.953521728515625,1.8079986572265625,0.0,0.5227406506955754,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,300,9,25,381,0.0833333333333333,15.24,53.6651462,17.3588324,16.614410400390625,1.8290821313858032,0.0,1.0529524944599655,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,309,10,13,382,0.0420711974110032,29.384615384615383,53.6651462,17.3588324,9.983428955078123,1.2323700189590454,0.0,1.1605267346616577,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,299,11,15,248,0.0501672240802675,16.533333333333335,53.6651462,17.3588324,4.117584228515625,1.2478511333465576,0.2472009509801864,2.2333216350255625,0.0,0.0,0.0,3.0,3.0,3.0
Człuchów,,344,12,37,533,0.1075581395348837,14.405405405405403,53.6651462,17.3588324,3.080474853515625,1.2355293035507202,0.0500399619340896,2.148602747450868,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,224,1,46,1796,0.2053571428571428,39.04347826086956,52.6016474,20.454137,-0.629486083984375,1.297347903251648,0.4388131201267242,2.2196226905956715,1.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,269,2,35,936,0.1301115241635687,26.742857142857144,52.6016474,20.454137,5.438262939453125,1.5632328987121582,0.0612437725067138,1.974711784903543,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,344,3,18,607,0.0523255813953488,33.72222222222222,52.6016474,20.454137,6.228912353515625,1.1958807706832886,0.0210758298635482,1.349048175392899,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,339,4,18,500,0.0530973451327433,27.77777777777778,52.6016474,20.454137,10.682525634765623,1.5646004676818848,0.026751309633255,1.4638843265150294,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,345,5,28,331,0.081159420289855,11.821428571428571,52.6016474,20.454137,17.100982666015625,0.914236307144165,0.0,1.5482036897461935,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,323,6,30,771,0.0928792569659442,25.7,52.6016474,20.454137,19.445098876953125,1.6920945644378662,0.0,0.8047753143068213,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,0,7,0,0,0.0,0.0,52.6016474,20.454137,21.539459228515625,2.303198337554932,0.0,1.1354547724415198,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,0,8,0,0,0.0,0.0,52.6016474,20.454137,21.350006103515625,1.0942106246948242,0.0,0.5842393846141003,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,0,9,0,0,0.0,0.0,52.6016474,20.454137,18.374176025390625,1.1736843585968018,0.0,1.3515229582031727,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,128,10,6,56,0.046875,9.333333333333334,52.6016474,20.454137,10.323272705078123,1.1994831562042236,0.0,0.944121315189984,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,338,11,17,242,0.0502958579881656,14.235294117647058,52.6016474,20.454137,3.904693603515625,1.149093747138977,0.1211892813444137,1.9954447268132272,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,Koleje Mazowieckie - KM Spółka z o.o.,384,12,20,248,0.0520833333333333,12.4,52.6016474,20.454137,2.631256103515625,1.4332901239395142,0.0657383352518081,1.8737173862155003,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,224,1,46,1796,0.2053571428571428,39.04347826086956,52.6016474,20.454137,-0.629486083984375,1.297347903251648,0.4388131201267242,2.2196226905956715,1.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,269,2,35,936,0.1301115241635687,26.742857142857144,52.6016474,20.454137,5.438262939453125,1.5632328987121582,0.0612437725067138,1.974711784903543,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,344,3,18,607,0.0523255813953488,33.72222222222222,52.6016474,20.454137,6.228912353515625,1.1958807706832886,0.0210758298635482,1.349048175392899,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,339,4,18,500,0.0530973451327433,27.77777777777778,52.6016474,20.454137,10.682525634765623,1.5646004676818848,0.026751309633255,1.4638843265150294,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,345,5,28,331,0.081159420289855,11.821428571428571,52.6016474,20.454137,17.100982666015625,0.914236307144165,0.0,1.5482036897461935,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,323,6,30,771,0.0928792569659442,25.7,52.6016474,20.454137,19.445098876953125,1.6920945644378662,0.0,0.8047753143068213,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,0,7,0,0,0.0,0.0,52.6016474,20.454137,21.539459228515625,2.303198337554932,0.0,1.1354547724415198,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,0,8,0,0,0.0,0.0,52.6016474,20.454137,21.350006103515625,1.0942106246948242,0.0,0.5842393846141003,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,0,9,0,0,0.0,0.0,52.6016474,20.454137,18.374176025390625,1.1736843585968018,0.0,1.3515229582031727,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,128,10,6,56,0.046875,9.333333333333334,52.6016474,20.454137,10.323272705078123,1.1994831562042236,0.0,0.944121315189984,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,338,11,17,242,0.0502958579881656,14.235294117647058,52.6016474,20.454137,3.904693603515625,1.149093747138977,0.1211892813444137,1.9954447268132272,0.0,0.0,0.0,3.0,3.0,3.0
Dalanówek,,384,12,20,248,0.0520833333333333,12.4,52.6016474,20.454137,2.631256103515625,1.4332901239395142,0.0657383352518081,1.8737173862155003,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,708,1,52,1403,0.0734463276836158,26.98076923076923,52.7180474,21.5492688,-1.178314208984375,1.3082071542739868,0.5888845920562744,1.849029637279106,1.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,690,2,35,492,0.0507246376811594,14.057142857142855,52.7180474,21.5492688,5.172637939453125,1.6291369199752808,0.0789370387792587,1.8401290208847016,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,726,3,24,321,0.0330578512396694,13.375,52.7180474,21.5492688,6.016021728515625,0.919017255306244,0.0325832515954971,1.3805197541979397,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,706,4,31,613,0.0439093484419263,19.774193548387096,52.7180474,21.5492688,10.748931884765623,1.7424160242080688,0.0052303075790405,1.4172395885379945,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,715,5,24,481,0.0335664335664335,20.041666666666668,52.7180474,21.5492688,17.386138916015625,0.4314237833023071,0.0,1.59718830253882,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,699,6,22,379,0.0314735336194563,17.227272727272727,52.7180474,21.5492688,20.031036376953125,1.355902075767517,0.0,0.7722977322832819,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,670,7,31,796,0.0462686567164179,25.677419354838708,52.7180474,21.5492688,21.914459228515625,2.417833089828491,0.0,0.9318138386814908,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,726,8,37,779,0.0509641873278236,21.054054054054053,52.7180474,21.5492688,21.433990478515625,1.2288352251052856,0.0,0.5145347074969145,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,725,9,31,580,0.0427586206896551,18.70967741935484,52.7180474,21.5492688,18.532379150390625,0.9945202469825744,0.0,1.394676709556118,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,754,10,59,1125,0.0782493368700265,19.06779661016949,52.7180474,21.5492688,10.141632080078123,1.504047989845276,0.0,0.920943171631166,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,712,11,52,1517,0.0730337078651685,29.173076923076923,52.7180474,21.5492688,3.725006103515625,1.1811014413833618,0.1003872603178024,1.912139293334553,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,Koleje Mazowieckie - KM Spółka z o.o.,760,12,17,250,0.0223684210526315,14.705882352941176,52.7180474,21.5492688,2.519927978515625,1.4257203340530396,0.0828485935926437,1.6707261045602722,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,708,1,52,1403,0.0734463276836158,26.98076923076923,52.7180474,21.5492688,-1.178314208984375,1.3082071542739868,0.5888845920562744,1.849029637279106,1.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,690,2,35,492,0.0507246376811594,14.057142857142855,52.7180474,21.5492688,5.172637939453125,1.6291369199752808,0.0789370387792587,1.8401290208847016,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,726,3,24,321,0.0330578512396694,13.375,52.7180474,21.5492688,6.016021728515625,0.919017255306244,0.0325832515954971,1.3805197541979397,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,706,4,31,613,0.0439093484419263,19.774193548387096,52.7180474,21.5492688,10.748931884765623,1.7424160242080688,0.0052303075790405,1.4172395885379945,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,715,5,24,481,0.0335664335664335,20.041666666666668,52.7180474,21.5492688,17.386138916015625,0.4314237833023071,0.0,1.59718830253882,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,699,6,22,379,0.0314735336194563,17.227272727272727,52.7180474,21.5492688,20.031036376953125,1.355902075767517,0.0,0.7722977322832819,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,670,7,31,796,0.0462686567164179,25.677419354838708,52.7180474,21.5492688,21.914459228515625,2.417833089828491,0.0,0.9318138386814908,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,726,8,37,779,0.0509641873278236,21.054054054054053,52.7180474,21.5492688,21.433990478515625,1.2288352251052856,0.0,0.5145347074969145,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,725,9,31,580,0.0427586206896551,18.70967741935484,52.7180474,21.5492688,18.532379150390625,0.9945202469825744,0.0,1.394676709556118,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,754,10,59,1125,0.0782493368700265,19.06779661016949,52.7180474,21.5492688,10.141632080078123,1.504047989845276,0.0,0.920943171631166,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,712,11,52,1517,0.0730337078651685,29.173076923076923,52.7180474,21.5492688,3.725006103515625,1.1811014413833618,0.1003872603178024,1.912139293334553,0.0,0.0,0.0,3.0,3.0,3.0
Dalekie,,760,12,17,250,0.0223684210526315,14.705882352941176,52.7180474,21.5492688,2.519927978515625,1.4257203340530396,0.0828485935926437,1.6707261045602722,0.0,0.0,0.0,3.0,3.0,3.0
