station,delay_mean,delay_p90,traffic,lat,lon,t2m_mean,precip_mean,wind_mean,freezing_rate,heavy_rain_rate,windy_rate
Marcinków,0.07873592131061143,0.1093333333333333,739.0,50.2840016,16.7884803,9.458211263020834,2.820476492245992,1.1124330859890368,0.08333333333333333,0.0,0.0
Marcinowice Świdnickie,0.09250334714654883,0.1395027624309392,724.5,50.8768688,16.586813,11.543497721354166,2.2115532706181207,1.415829955566805,0.0,0.0,0.0
Marciszów,0.14235148135321046,0.2511405839185562,582.0555555555555,50.8516702,16.008639,10.034220377604166,2.6590894858042398,1.412285457352549,0.08333333333333333,0.0,0.0
Markuszowa,0.09747417348602773,0.1365979381443298,420.1666666666667,49.8587573,21.7065182,10.897664388020834,1.9722011983394623,1.2378010764086727,0.08333333333333333,0.0,0.0
Marzenin,0.032200784182753454,0.075098814229249,494.6666666666667,52.3866967,17.5432685,11.5111083984375,1.5499078780412674,1.4880515800102927,0.0,0.0,0.0
Masłońskie Natalin,0.0824997361544872,0.1134868421052631,1239.6666666666667,50.6511154,19.2531938,10.9779052734375,2.0163117249806723,1.550727179019834,0.08333333333333333,0.0,0.0
Matysy,0.03912486706088756,0.0519930675909878,580.0833333333334,51.9399913,22.4938478,11.249552408854166,1.5115060309569042,1.3181682386209828,0.08333333333333333,0.0,0.0
Maziły,0.30778513888643516,0.7150537634408602,221.91666666666666,50.4042567,23.3284032,10.835164388020834,1.995671143134435,1.3249945999018922,0.08333333333333333,0.0,0.0
Małaszewicze,0.06360753862518768,0.11922803694056355,551.3333333333334,52.0240425,23.5310557,11.085978190104166,1.556328405936559,1.4819136785352691,0.08333333333333333,0.0,0.0
Małdyty,0.06335085280028914,0.125,327.9166666666667,53.9203373,19.741694,10.492228190104166,1.9080579082171123,1.4679096456532266,0.08333333333333333,0.0,0.0
Małe Gacno,0.05036783571451744,0.0975609756097561,212.75,53.6069121,18.1054257,10.6429443359375,1.8197061419487,1.5190841672956494,0.08333333333333333,0.0,0.0
Małkinia,0.06386732666385195,0.1710762641613705,1062.1666666666667,52.6946006,22.0348566,11.214070638020834,1.4232697387536366,1.3610560262953344,0.08333333333333333,0.0,0.0
Małogoszcz,0.054587214068808516,0.0850746268656716,663.75,50.8123487,20.2648324,11.0311279296875,1.7825466841459274,1.3489590586347375,0.08333333333333333,0.0,0.0
Małomice,0.13180469292514405,0.253688524590164,243.25,51.5550002,15.4472908,11.829142252604166,1.919144372145335,1.406775474383869,0.0,0.0,0.0
Małowice Wołowskie,0.15487487213217188,0.22848996450593925,744.5,51.4044231,16.4714106,11.981648763020834,1.8621076593796413,1.385224937333891,0.0,0.0,0.0
Mańkowice,0.09136994479559683,0.1474358974358974,472.5,50.4950746,17.4768342,11.600301106770834,2.210904782017072,1.3664438725788566,0.08333333333333333,0.0,0.0
Medyka,0.12923434777603685,0.31329113924050633,169.61111111111111,49.8057989,22.9375415,11.1854248046875,2.0194235742092133,1.399902616724476,0.08333333333333333,0.0,0.0
Medyka Rozrządowa,0.0680889748632272,0.0941558441558441,253.16666666666666,49.794127,22.9102598,11.1854248046875,2.0194235742092133,1.399902616724476,0.08333333333333333,0.0,0.0
Medyka Towarowa,0.07057074127992745,0.0941558441558441,253.16666666666666,49.7861869,22.8839403,11.1854248046875,2.0194235742092133,1.399902616724476,0.08333333333333333,0.0,0.0
Medzilaborce,0.017129629629629623,0.0555555555555555,10.333333333333334,,,,,,,,
Medzilaborce Mesto,0.017129629629629623,0.0555555555555555,10.333333333333334,,,,,,,,
Mezimesti,0.08756313131313131,0.25,13.833333333333334,50.7980599,16.2260114,9.775431315104166,2.654196341832479,1.3948668023253683,0.08333333333333333,0.0,0.0
Mełno,0.043051979275069395,0.0673076923076923,527.5,53.4346595,18.9371199,10.961629231770834,1.6988049447536469,1.5537584365139399,0.08333333333333333,0.0,0.0
Miasteczko Krajeńskie,0.08151336250033557,0.13727022534023745,373.22222222222223,53.0976927,17.0072985,11.1458740234375,1.689617450038592,1.38575064663428,0.0,0.0,0.0
Miasteczko Śląskie,0.021962155595105712,0.035237875616418904,750.3333333333334,50.4942701,18.964172,11.0501708984375,2.194236914316813,1.4310956320799026,0.08333333333333333,0.0,0.0
Miasteczko Śląskie Centrum,0.043696352581962535,0.0579710144927536,609.0,50.4869439,18.9192845,11.0872802734375,2.219822814067205,1.424497448182655,0.08333333333333333,0.0,0.0
Miastko,0.06649851529577637,0.1232227488151658,271.6666666666667,54.0001478,16.9774717,10.1453857421875,2.167895038922628,1.6799765333904542,0.08333333333333333,0.0,0.0
Miały,0.07792863716158317,0.13802474284125654,688.2777777777778,52.8077244,16.1738802,11.7108154296875,1.6223666419585545,1.283987222445703,0.0,0.0,0.0
Michalczew,0.09349274535015163,0.117090909090909,1356.75,51.8414173,21.1107986,11.536661783854166,1.601274977127711,1.2468367483070895,0.08333333333333333,0.0,0.0
Michalin,0.05123248620385785,0.08007256137268964,2894.777777777778,51.92273,20.5035496,11.175496419270834,1.69883194565773,1.421669696351321,0.08333333333333333,0.0,0.0
Michałów-Reginów,0.06587090721533294,0.09624925376206844,1036.3333333333333,52.4199446,20.9681588,11.671590169270834,1.4414966603120167,1.3184290921467299,0.08333333333333333,0.0,0.0
Miechów,0.14845988867275478,0.24540106275303636,1246.7083333333333,50.3566016,20.0276912,10.814493815104166,2.0627726117769876,1.4248735633653788,0.08333333333333333,0.0,0.0
Miedwiecko,0.09031016407214627,0.1107619795758051,1338.3333333333333,53.3646831,14.9246975,11.341512044270834,1.8930688897768657,1.559450975250024,0.0,0.0,0.0
Mielec,0.033877350770809916,0.04656890720460395,293.1111111111111,50.2802474,21.4631343,11.5921630859375,1.9049808382987976,1.2070518716877048,0.08333333333333333,0.0,0.0
Mielec Południowy,0.02538644472684164,0.0417690417690417,436.5833333333333,50.2580493,21.4837054,11.5921630859375,1.9049808382987976,1.2070518716877048,0.08333333333333333,0.0,0.0
Mielno Koszalińskie,0.01778047966388075,0.0533596837944664,101.0,,,,,,,,
Mienia,0.13306174274449908,0.2419580419580419,1489.5,52.1528103,21.70711,11.157918294270834,1.5325753390789032,1.3265326135713527,0.08333333333333333,0.0,0.0
Mieroszów,0.09083694083694083,0.275,14.166666666666666,50.6669858,16.1862044,9.221232096354166,2.711372752984365,1.2981925492478443,0.08333333333333333,0.0,0.0
Mierzęcice,0.04355607386635479,0.0566666666666666,608.6666666666666,50.4441,19.12405,11.1141357421875,2.1711692810058594,1.3745582617645136,0.08333333333333333,0.0,0.0
Mierzęcin,0.11736610754481087,0.150997150997151,354.0833333333333,53.82493,14.71049,11.3353271484375,1.967977335055669,1.8986237485152875,0.0,0.0,0.0
Mieszaki,0.044767679406582654,0.1134020618556701,300.75,52.8417091,19.7606084,11.0633544921875,1.6227618406216304,1.4551479834430285,0.08333333333333333,0.0,0.0
Mieszkowice,0.17133753132863233,0.3180470793374019,390.05555555555554,52.785412,14.4954296,11.6243896484375,1.735788072148959,1.3335626328890082,0.0,0.0,0.0
Mieszków,0.0766169166311559,0.12499999999999994,805.9444444444445,51.5965899,14.8896583,11.8543701171875,1.9208061595757802,1.3450737865213787,0.0,0.0,0.0
Mietków,0.15100333260248397,0.21144893281764787,735.6666666666666,50.9748184,16.6504992,11.628133138020834,2.2143652538458505,1.413807300073514,0.0,0.0,0.0
Mika,0.09398377587928908,0.1172413793103448,885.1666666666666,51.6732346,21.7511539,11.5032958984375,1.5829763412475586,1.2336362685446314,0.08333333333333333,0.0,0.0
Mikołajki Pomorskie,0.10270583643535885,0.1706783369803063,448.6666666666667,53.8506181,19.1658001,10.693400065104166,1.792330543200175,1.5289371619503191,0.08333333333333333,0.0,0.0
Mikołów,0.08602059269465166,0.1243611584327086,1210.9166666666667,50.1960028,18.8539322,11.364949544270834,1.9986666043599446,1.2974998959424546,0.08333333333333333,0.0,0.0
Mikołów Jamna,0.08388924416088177,0.1164444444444444,1160.9166666666667,50.194075,18.9226777,11.364949544270834,1.9986666043599446,1.2974998959424546,0.08333333333333333,0.0,0.0
Mikulovice,0.03885442980540891,0.0818965517241379,162.66666666666666,,,,,,,,
Mikułowa,0.16187708510644452,0.3791666666666666,484.1666666666667,51.0807728,15.1087348,10.939493815104166,2.200392007827759,1.4825747751041305,0.0,0.0,0.0
Mikłasze,0.10522359007326211,0.1447721179624665,367.25,52.7234369,23.3164816,10.596232096354166,1.671305775642395,1.374404287496713,0.08333333333333333,0.0,0.0
Milanów,0.0906988939740656,0.1578947368421052,28.916666666666668,51.8879465,21.0441258,11.530965169270834,1.6161547303199768,1.2807191098393265,0.08333333333333333,0.0,0.0
Milanówek,0.05688330846443437,0.0759330759330759,2884.9166666666665,52.1237841,20.6693368,11.5413818359375,1.5890290141105652,1.4120749013722724,0.08333333333333333,0.0,0.0
Milcz,0.15858911695033165,0.2745214195600899,566.0555555555555,53.046312,16.8737368,11.3055419921875,1.628471444050471,1.3336799961278298,0.0,0.0,0.0
Milcza,0.044380575415118466,0.07106782106782106,56.5,49.6103643,21.906423,10.362019856770834,2.1886793871720633,1.2135838519190918,0.08333333333333333,0.0,0.0
Milejów,0.07156514742969323,0.1112814422784305,704.2222222222222,51.3486468,19.7088613,11.248087565104166,1.82645978530248,1.5624327712454722,0.08333333333333333,0.0,0.0
Milicz,0.08517205085875106,0.1844298605414274,311.8333333333333,51.5319957,17.2752485,11.805379231770834,1.9285525778929393,1.4057605001246278,0.0,0.0,0.0
Milik,0.04964265929280229,0.0846153846153846,396.5,49.3596667,20.8544922,9.2557373046875,1.9676501204570134,0.7129724411648236,0.16666666666666666,0.0,0.0
Milówka,0.14624779464008011,0.2803617571059431,485.25,49.5576572,19.0877284,8.8377685546875,3.2062229216098785,0.9259188892621392,0.16666666666666666,0.0,0.0
Milówka Zabawa,0.14427650367607306,0.2875647668393782,485.0,49.5403396,19.1025845,8.5047607421875,3.0230093896389008,0.8062758290528436,0.16666666666666666,0.0,0.0
Minkowice,0.06453524807397217,0.0992647058823529,998.1666666666666,54.7824974,18.1722215,10.538777669270834,1.9784879485766094,2.4067254194191814,0.0,0.0,0.0
Minkowice Oławskie,0.12280479340152972,0.1785714285714285,83.83333333333333,51.018188,17.465093,11.9139404296875,2.0378674964110055,1.2701349436910423,0.0,0.0,0.0
Mirków,0.08603455620827377,0.1201932655907551,779.8888888888889,51.1662782,17.1588597,11.773640950520834,2.0520674139261246,1.2999289617473728,0.0,0.0,0.0
Mirsk,0.0821866638362519,0.1470588235294117,533.25,50.9721836,15.3857926,10.2410888671875,2.6140256226062775,1.528267667660507,0.08333333333333333,0.0,0.0
Misie,0.03901118218180038,0.0538599640933572,575.5833333333334,51.9625936,22.6825797,11.206583658854166,1.540755142768224,1.3860888675516547,0.08333333333333333,0.0,0.0
Miąsowa,0.10898239797074522,0.143546441495778,813.25,50.7172684,20.3730598,11.100138346354166,1.7126900255680084,1.2989061842074268,0.08333333333333333,0.0,0.0
Międzyborów,0.06265827198261147,0.0866533864541832,1964.5,52.063921,20.4804872,11.5203857421875,1.5977288285891216,1.4387935601642488,0.08333333333333333,0.0,0.0
Międzybórz Sycowski,0.12226109716370326,0.1646341463414634,326.5,51.4010511,17.6529599,11.599650065104166,2.016191298762957,1.3943714423193085,0.0,0.0,0.0
Międzylesie,0.04644656915256437,0.14628617363344049,224.83333333333334,50.1480131,16.6669348,9.0872802734375,2.898300290107727,0.904903107800985,0.16666666666666666,0.0,0.0
Międzyrzec Podlaski,0.07932602038776294,0.1391585760517799,593.5555555555555,51.9853172,22.7842492,11.189656575520834,1.546734243631363,1.407817910349177,0.08333333333333333,0.0,0.0
Międzyrzecz,0.1926654666989238,0.26599996696781014,277.0,52.4448261,15.578637,11.824910481770834,1.5759017318487167,1.3174271518435148,0.0,0.0,0.0
Międzyzdroje,0.08434164662526973,0.15934117647058832,451.125,53.9282745,14.448903,11.388875325520834,2.113671893874804,2.3199336067020293,0.0,0.0,0.0
Miękinia,0.12725628745286344,0.1888809693513898,1420.5,51.190964,16.7386851,11.919637044270834,1.9929904788732529,1.3681751553296821,0.0,0.0,0.0
Miłkowice,0.08298595685916098,0.118413597733711,1730.8333333333333,51.83382,18.6648096,11.6722412109375,1.7967052658398945,1.5062150941298478,0.0,0.0,0.0
Miłobądz,0.11567205952001293,0.1965897693079237,1009.25,54.138117,18.7379074,10.678263346354166,1.7434873133897781,1.617186318805152,0.08333333333333333,0.0,0.0
Miłocin Lubelski,0.04421243368281234,0.0657439446366782,583.0,51.2717339,22.31402,11.254109700520834,1.6930710673332214,1.2767341094840468,0.08333333333333333,0.0,0.0
Miłogoszcz,0.11339024864765405,0.2019704433497537,387.6666666666667,54.19852,15.89743,11.058797200520834,2.0718868474165597,1.9374033527667047,0.0,0.0,0.0
Miłosław,0.034797634770540875,0.0849802371541501,494.5833333333333,52.2023105,17.4892236,11.730509440104166,1.6341618249813716,1.4929511186790057,0.0,0.0,0.0
Mińsk Mazowiecki,0.1368483568007874,0.21743748951140673,2104.5,52.1812046,21.5587372,11.195353190104166,1.5200577477614086,1.3235143300103833,0.08333333333333333,0.0,0.0
Mińsk Mazowiecki Anielina,0.13777617842278586,0.2476510067114093,1554.4166666666667,52.1677905,21.5855346,11.195353190104166,1.5200577477614086,1.3235143300103833,0.08333333333333333,0.0,0.0
Mleczewo,0.08567263043238092,0.1424657534246575,357.8333333333333,53.91506,19.1154,10.718953450520834,1.751653144756953,1.5329768274978852,0.08333333333333333,0.0,0.0
Mockava,0.06315775668528724,0.1129032258064516,59.333333333333336,,,,,,,,
Modlin,0.06549525855699519,0.0762512596573732,3112.1666666666665,52.6215771,17.6106831,11.3846435546875,1.6706013878186543,1.527073620201249,0.0,0.0,0.0
Modła,0.12258341225798874,0.1720430107526881,361.75,54.5505164,16.8021853,10.869669596354166,2.2782508532206216,2.4842378627216983,0.0,0.0,0.0
Mogilno,0.11407600678591258,0.22688375253485088,758.6,52.657341,17.9500677,11.2894287109375,1.7037136256694794,1.4809420501132002,0.0,0.0,0.0
Mokra,0.036937863537426084,0.0415162454873646,594.4166666666666,50.4331741,17.7202261,11.467976888020834,2.3425186624129615,1.333469570366159,0.08333333333333333,0.0,0.0
Mokra Wieś,0.022887628780829877,0.045712078219920044,897.8888888888889,52.4670967,21.5063855,11.475626627604166,1.4321129620075226,1.331995134845568,0.08333333333333333,0.0,0.0
Mokre,0.1328727672440132,0.2070240295748613,532.3333333333334,52.7001411,23.1656507,10.658243815104166,1.65968223909537,1.3803532726329462,0.08333333333333333,0.0,0.0
Mokre Małopolskie,0.014320286195286185,0.04340277777777775,7.0,49.4474994,22.167542,9.6336669921875,2.3924543261528015,0.9646004159133589,0.16666666666666666,0.0,0.0
Mokronos Górny,0.1211962069936259,0.208695652173913,787.0,51.075675,16.9169856,11.987508138020834,2.0753504435221353,1.3031504347398561,0.0,0.0,0.0
Mokrz,0.08386083664097073,0.1471739997572015,688.1666666666666,52.7451172,16.2702439,11.717325846354166,1.597849279642105,1.3225468162603207,0.0,0.0,0.0
Mokrzyca Wielka,0.045864088916330766,0.0686015831134564,347.0,53.8827775,14.5769665,11.2928466796875,1.9801798313856125,2.2220033121119696,0.0,0.0,0.0
Montowo,0.07689434683081059,0.1236559139784946,187.0,53.4233224,19.7764092,10.574259440104166,1.7821930795907974,1.5706689753750165,0.08333333333333333,0.0,0.0
Mordy,0.10723094777203479,0.19079128756548108,281.94444444444446,52.2112989,22.5170678,11.103068033854166,1.5621488690376282,1.4148971115563382,0.08333333333333333,0.0,0.0
Mordy Miasto,0.10484843923963845,0.19091191066997515,281.8888888888889,52.2032491,22.5209989,11.103068033854166,1.5621488690376282,1.4148971115563382,0.08333333333333333,0.0,0.0
Morochów,0.014320286195286185,0.04340277777777775,7.0,49.4660588,22.1844618,10.277384440104166,2.2951788902282715,1.1227597576041177,0.08333333333333333,0.0,0.0
Morze,0.10343493482323818,0.1397849462365591,367.1666666666667,52.5175912,22.7416034,10.9593505859375,1.591622124115626,1.466277327041417,0.08333333333333333,0.0,0.0
Morzeszczyn,0.1397857056604366,0.1984615384615384,631.3333333333334,53.8403982,18.6904948,10.772176106770834,1.7057938873767853,1.557738903988892,0.08333333333333333,0.0,0.0
Morzyca,0.11181034076359038,0.1373873873873874,443.4166666666667,53.2113674,15.1491129,11.484578450520834,1.9437617262204487,1.5005592315937164,0.0,0.0,0.0
Morąg,0.1086297331546841,0.19417266187050358,457.77777777777777,53.9119982,19.9279895,10.4285888671875,1.8849651614824932,1.4903292664729837,0.08333333333333333,0.0,0.0
Morąg Kolonia,0.0665843835288279,0.1182519280205655,379.25,53.9098754,19.9457669,10.4285888671875,1.8849651614824932,1.4903292664729835,0.08333333333333333,0.0,0.0
Mosina,0.07366778275529144,0.13532196774481708,1037.4444444444443,52.2455834,16.8472591,11.8309326171875,1.6013165613015492,1.351214995036814,0.0,0.0,0.0
Moskale,0.04634392825811901,0.0888157894736842,284.4166666666667,50.6004952,22.1578632,11.513875325520834,1.805924077828725,1.1800847321120644,0.08333333333333333,0.0,0.0
Mostiska 2,0.6354923829413875,0.8338870431893688,309.6666666666667,51.0929759,23.8242267,11.132364908854166,1.7744910319646199,1.3609375472564167,0.08333333333333333,0.0,0.0
Mostki,0.3951294380107028,0.534375,333.5,51.3486511,21.5328871,11.375040690104166,1.7282387713591258,1.2364543380514375,0.08333333333333333,0.0,0.0
Mosty,0.11367641030231883,0.1755424063116371,488.5,53.5482699,14.9553995,11.1624755859375,1.8675745526949565,1.5842271024875814,0.0,0.0,0.0
Mostówka,0.04144550561409006,0.0614136732329084,828.9166666666666,52.51976,21.44206,11.508829752604166,1.4254732479651768,1.3309782886658068,0.08333333333333333,0.0,0.0
Moszczenica,0.06831183947261849,0.1053633497167429,663.8333333333334,51.5046899,19.6766075,11.149129231770834,1.8044721980889638,1.5424262492287606,0.08333333333333333,0.0,0.0
Moszczenica Małopolska,0.07091346153846152,0.125,18.666666666666668,49.6965626,21.1236572,10.529337565104166,2.2193816502889,0.9925294800247905,0.08333333333333333,0.0,0.0
Moszczenica Pomorska,0.0896910412209861,0.1229773462783171,300.25,53.6423315,17.4887945,10.3729248046875,1.9176927308241527,1.5277179579334275,0.08333333333333333,0.0,0.0
Motycz,0.040475451322589805,0.0610820244328097,577.0,51.2395618,22.3812812,11.206095377604166,1.7190723915894826,1.3019281429407992,0.08333333333333333,0.0,0.0
Motycz Leśny,0.04390841410199555,0.0663176265270506,577.0833333333334,51.2456932,22.3459515,11.230672200520834,1.7101900378863018,1.2744975366086204,0.08333333333333333,0.0,0.0
Mońki,0.10563889628032049,0.17289747848407067,266.6111111111111,53.4065738,22.7983772,10.489298502604166,1.471181924144427,1.3081609542570485,0.08333333333333333,0.0,0.0
Mościsko Dzierżoniowskie,0.1782789150948005,0.2312703583061889,625.4166666666666,50.772134,16.5802246,10.9930419921875,2.220871791243553,1.3704711016769446,0.08333333333333333,0.0,0.0
Mroczkowice,0.07893739766239904,0.138755980861244,465.0,50.9553872,15.3696206,10.2410888671875,2.6140256226062775,1.528267667660507,0.08333333333333333,0.0,0.0
Mrozy,0.1511157017520614,0.2502737625930793,1589.611111111111,52.1655506,21.8001682,11.154012044270834,1.5417463779449463,1.3356784497814354,0.08333333333333333,0.0,0.0
Mrozów,0.12459477537449376,0.1653189577717879,1128.6666666666667,51.1878008,16.7894423,11.926310221354166,1.98856054743131,1.3335739137079028,0.0,0.0,0.0
Mrzezino,0.1913416116227632,0.4101731601731602,841.3333333333334,54.6527026,18.4286201,10.5838623046875,2.002310256163279,2.1933484434283232,0.0,0.0,0.0
Mszalnica,0.07083573565534786,0.11237669862730215,360.72222222222223,49.60961,20.82316,10.048380533854166,2.3083496689796448,0.8841679739072246,0.08333333333333333,0.0,0.0
Munina,0.050253599175214825,0.09779242545305725,652.3333333333334,49.99649,22.72802,11.377156575520834,1.9282036622365315,1.3836978607167518,0.08333333333333333,0.0,0.0
Murowana Goślina,0.031162958952757374,0.055278001611603546,583.7083333333334,52.5758465,17.0097914,11.5609130859375,1.5807591776053111,1.3827056069085468,0.0,0.0,0.0
Muszyna,0.042477953563576275,0.10889150019584802,222.33333333333334,49.3561684,20.8967477,9.2557373046875,1.9676501204570134,0.7129724411648237,0.16666666666666666,0.0,0.0
Muszyna Zdrój,0.046578133611061924,0.0958180147058823,192.75,49.3573773,20.8950396,9.2557373046875,1.9676501204570134,0.7129724411648236,0.16666666666666666,0.0,0.0
Mykanów,0.001422655515575864,0.0,12.555555555555555,50.92332,19.19934,11.2943115234375,1.9877480963865917,1.5922635214657765,0.08333333333333333,0.0,0.0
Myszków,0.11245280818466427,0.2012965460014521,1787.2222222222222,50.5646661,19.3248616,10.853068033854166,2.122701664765676,1.5165940722727393,0.08333333333333333,0.0,0.0
Myszków Mrzygłód,0.08608444485164035,0.1304996271439224,1256.5,50.5434754,19.3773144,10.714558919270834,2.239378422498703,1.481459318191568,0.08333333333333333,0.0,0.0
Myszków Nowa Wieś,0.08675146441091632,0.1160220994475138,1239.6666666666667,50.5948329,19.2915394,10.853068033854166,2.122701664765676,1.5165940722727393,0.08333333333333333,0.0,0.0
Myszków Światowit,0.08531409201360907,0.1304996271439224,1256.5,50.5655826,19.3597259,10.7459716796875,2.1474844912687936,1.524062130353084,0.08333333333333333,0.0,0.0
Mysłaków,0.07823421562513867,0.1074197120708748,875.9166666666666,52.1015877,20.0136674,11.6199951171875,1.52640966574351,1.4823804104260567,0.0,0.0,0.0
Mysłowice,0.13131124288680662,0.252106215919061,1252.7916666666667,50.2096211,19.132166,11.3621826171875,1.9798538784186046,1.2397856524508937,0.08333333333333333,0.0,0.0
Mysłowice Brzezinka,0.05284214110964885,0.0824891461649783,712.3333333333334,50.1967517,19.1546478,11.3997802734375,1.985099087158839,1.2319179654632622,0.08333333333333333,0.0,0.0
Mysłowice Brzęczkowice,0.05480600004396178,0.0824891461649783,712.3333333333334,50.2129702,19.1472158,11.3621826171875,1.9798538784186046,1.2397856524508937,0.08333333333333333,0.0,0.0
Mysłowice Kosztowy,0.0489003101616002,0.085383502170767,712.1666666666666,50.1704933,19.1623077,11.3997802734375,1.985099087158839,1.2319179654632622,0.08333333333333333,0.0,0.0
Myśliczyn,0.11279861121406715,0.2049180327868852,252.08333333333334,50.5256192,17.3282587,11.428426106770834,2.3587162295977273,1.3527195193362156,0.08333333333333333,0.0,0.0
Mąkoszyce,0.11680663363477728,0.1785714285714285,83.75,50.9410151,17.6373904,11.997762044270834,1.948101391394933,1.2622559098186479,0.0,0.0,0.0
Męcikał,0.068025527087522,0.0886699507389162,218.58333333333334,53.8197626,17.6664084,10.373738606770834,1.947984645764033,1.5016831008851341,0.08333333333333333,0.0,0.0
Męcka Wola,0.06062486934023224,0.10797180133056265,728.1666666666666,51.6139833,18.8162505,11.6234130859375,1.8912972112496693,1.5089594103460837,0.0,0.0,0.0
Mława,0.14386497943273666,0.2520999468367889,1251.0,53.1116182,20.3831732,10.777058919270834,1.5428093324104946,1.5223496394517642,0.08333333333333333,0.0,0.0
Mława Miasto,0.055419574583067566,0.09791701074414465,645.0,53.1089897,20.3639427,10.777058919270834,1.5428093324104946,1.5223496394517642,0.08333333333333333,0.0,0.0
Młodów,0.06142973631290475,0.0856079404466501,801.4166666666666,50.1607865,23.154051,11.189168294270834,1.9684364795684814,1.3069804170455213,0.08333333333333333,0.0,0.0
Młyńsko,0.13586685434438667,0.2617801047120419,590.6666666666666,54.3783886,18.0959982,9.743367513020834,2.140426596005758,1.810179097492066,0.08333333333333333,0.0,0.0
Mścice,0.08566289122717634,0.13189448441247,488.6666666666667,54.2185923,16.0970023,10.984090169270834,2.0988322099049888,1.9685236118010818,0.0,0.0,0.0
Nadolice Małe,0.040307980611076016,0.049492385786802,776.6666666666666,51.0869562,17.2208876,11.956258138020834,2.0908495088418326,1.2743021683329283,0.0,0.0,0.0
Nadolice Wielkie,0.041043397858859534,0.0502450980392156,776.75,51.0846172,17.2375659,11.956258138020834,2.0908495088418326,1.2743021683329283,0.0,0.0,0.0
Najmowo,0.05004922997159089,0.075,596.0,53.3103759,19.3267763,10.936238606770834,1.763412336508433,1.5798508989114464,0.08333333333333333,0.0,0.0
Nakło nad Notecią,0.10683211801942084,0.2180939226519339,425.0416666666667,53.1386896,17.5998891,11.136433919270834,1.7309827605883281,1.4341325517507595,0.0,0.0,0.0
Nakło Śląskie,0.0037076271186440666,0.0,39.333333333333336,50.4370002,18.9059878,11.179402669270834,2.2184211711088815,1.36206930147241,0.08333333333333333,0.0,0.0
Namysłów,0.07078944328283322,0.0906095551894563,595.25,51.0766258,17.7185619,11.7308349609375,2.019840811689695,1.3254997408150828,0.0,0.0,0.0
Namyślin,0.08133468140461632,0.1088082901554404,402.0833333333333,52.6726604,14.5408208,11.859090169270834,1.6983305911223094,1.3453483461983557,0.0,0.0,0.0
Narzym,0.04484902577937303,0.0545454545454545,539.0833333333334,53.1857005,20.2564601,10.6258544921875,1.5922715763250987,1.5149585342215053,0.08333333333333333,0.0,0.0
Nasielsk,0.08336030369758578,0.18685035842293923,1148.875,52.5867531,20.8130115,11.3978271484375,1.3573159674803417,1.3867457334270175,0.08333333333333333,0.0,0.0
Naterki,0.07149384125212735,0.0957854406130268,505.75,53.7400817,20.3776647,10.5081787109375,1.7292877386013668,1.5615681865434343,0.08333333333333333,0.0,0.0
Nawra,0.05649350112811829,0.0871080139372822,307.3333333333333,53.44857,19.56412,10.730183919270834,1.7958090007305145,1.5808910857514678,0.08333333333333333,0.0,0.0
Nałęczów,0.1216149570388512,0.2017643156583931,1108.5555555555557,51.2876064,22.214792,11.318400065104166,1.6937652329603832,1.2485125795880316,0.08333333333333333,0.0,0.0
Nekla,0.09100060089653832,0.1122778675282714,1257.0,52.3656249,17.4144598,11.514851888020834,1.5282235741615295,1.463707610183729,0.0,0.0,0.0
Nicwałd,0.046807340107993846,0.070631970260223,527.3333333333334,53.4630617,18.8854193,11.004923502604166,1.6621750990549724,1.5670730156094608,0.08333333333333333,0.0,0.0
Nida,0.022697314695356876,0.05,129.33333333333334,50.5625455,20.4688367,11.143269856770834,1.7729518860578537,1.3067520892742912,0.08333333333333333,0.0,0.0
Nidzica,0.11988240504777159,0.1871032408954226,437.27777777777777,53.3613838,20.4275719,10.4281005859375,1.6511069387197495,1.5095950465487655,0.08333333333333333,0.0,0.0
Niedoradz,0.1407717847802686,0.19232183928098928,699.7777777777778,51.8707775,15.6686264,12.027058919270834,1.615508074561755,1.347554248594427,0.0,0.0,0.0
Niedrzwica,0.06749732446668051,0.0889292196007259,531.5833333333334,54.3324972,22.2669586,9.919148763020834,1.7687416970729828,1.3885329333771763,0.08333333333333333,0.0,0.0
Niedrzwica Kościelna,0.07640824581441007,0.098076923076923,531.5,51.0912343,22.3653684,11.204630533854166,1.7525171041488647,1.2978826803574952,0.08333333333333333,0.0,0.0
Niedzieliska-Kolonia,0.23977411406880844,0.4798387096774194,240.58333333333334,50.6937023,23.0389243,11.005411783854166,1.8105468849341075,1.3108445658512091,0.08333333333333333,0.0,0.0
Niedźwiada Łowicka,0.05246078213785734,0.0719298245614035,527.4166666666666,52.1402866,19.8842905,11.625203450520834,1.5304243018229802,1.502825930028452,0.0,0.0,0.0
Niedźwiedź,0.11215851535191675,0.1972264157003822,834.3888888888889,53.83889,20.81536,10.3836669921875,1.7477444012959797,1.4716526223959183,0.08333333333333333,0.0,0.0
Niedźwiedź Wielkopolski,0.05274923008047549,0.09168841782232706,313.6111111111111,51.485947,17.8837268,11.616414388020834,1.996002381046613,1.4344158352090899,0.0,0.0,0.0
Nielep,0.12670854324510641,0.203883495145631,205.66666666666666,53.83837,15.84555,10.735555013020834,2.043803751468659,1.47935074852889,0.0,0.0,0.0
